Manufacturer,Model,Description,Transmission,Engine Capacity,Fuel Type,Electric energy consumption Miles/kWh,wh/km,Maximum range (Km),Maximum range (Miles),Metric Urban (Cold),Metric Extra-Urban,Metric Combined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Combined,CO2 g/km,Fuel Cost 12000 Miles,Electricity cost,Total cost / 12000 miles,Euro Standard,Noise Level dB(A),Emissions CO [mg/km],THC Emissions [mg/km],Emissions NOx [mg/km],THC + NOx Emissions [mg/km],Particulates [No.] [mg/km],,,,,,,
VOLVO,XC90 MY18,D5 Powerpulse AWD,A8-AWD,1969,Diesel,,,,,6.3,5.4,5.7,44.8,52.3,49.6,149,"£1,353",,"£1,353",6,70.0,111,,47,94,0.75,,,,,,,
AUDI,A6 Avant,3.0 BiTDI quattro V6 320PS 8-speed Tiptronic 17'' & 18'' wheels,QA8,2967,Diesel,,,,,7.5,5.5,6.2,37.7,51.4,45.6,164,"£1,471",,"£1,471",6,74.0,154,,69,89,0.46,,,,,,,
AUDI,A6 Avant,3.0 BiTDI quattro V6 320PS 8-speed Tiptronic 19'' wheels,QA8,2967,Diesel,,,,,7.6,5.6,6.3,37.2,50.4,44.8,166,"£1,498",,"£1,498",6,74.0,154,,69,89,0.46,,,,,,,
AUDI,A6 Avant,3.0 BiTDI quattro V6 320PS 8-speed Tiptronic 20'' wheels,QA8,2967,Diesel,,,,,7.7,5.7,6.4,36.7,49.6,44.1,169,"£1,522",,"£1,522",6,74.0,154,,69,89,0.46,,,,,,,
AUDI,A6 Saloon,3.0 BiTDI quattro V6 320PS 8-speed Tiptronic 17'' & 18'' wheels,QA8,2967,Diesel,,,,,7.3,5.3,6.0,38.7,53.3,47.1,159,"£1,425",,"£1,425",6,74.0,154,,69,89,0.46,,,,,,,
AUDI,A6 Saloon,3.0 BiTDI quattro V6 320PS 8-speed Tiptronic 19'' wheels,QA8,2967,Diesel,,,,,7.4,5.4,6.1,38.2,52.3,46.3,161,"£1,449",,"£1,449",6,74.0,154,,69,89,0.46,,,,,,,
AUDI,A6 Saloon,3.0 BiTDI quattro V6 320PS 8-speed Tiptronic 20'' wheels,QA8,2967,Diesel,,,,,7.5,5.5,6.2,37.7,51.4,45.6,164,"£1,471",,"£1,471",6,74.0,154,,69,89,0.46,,,,,,,
AUDI,A7 Sportback,3.0 BiTDI quattro V6 320PS 8-speed Tiptronic 19'' wheels,QA8,2967,Diesel,,,,,7.5,5.5,6.2,37.7,51.4,45.6,164,"£1,471",,"£1,471",6,74.0,154,,69,89,0.46,,,,,,,
AUDI,A7 Sportback,3.0 BiTDI quattro V6 320PS 8-speed Tiptronic 20'' wheels,QA8,2967,Diesel,,,,,7.6,5.6,6.3,37.2,50.4,44.8,167,"£1,498",,"£1,498",6,74.0,154,,69,89,0.46,,,,,,,
AUDI,A7 Sportback,3.0 BiTDI quattro V6 320PS 8-speed Tiptronic 21'' wheels,QA8,2967,Diesel,,,,,7.6,5.6,6.3,37.2,50.4,44.8,167,"£1,498",,"£1,498",6,74.0,154,,69,89,0.46,,,,,,,
AUDI,A8,3.0 TDI V6 262PS LWB Stop-Start 8speed Tiptronic 18'' wheels,A8,2967,Diesel,,,,,7.4,4.9,5.8,38.2,57.6,48.7,153,"£1,378",,"£1,378",6,70.0,173,,46,66,0.64,,,,,,,
AUDI,A8,3.0 TDI V6 262PS LWB Stop-Start 8speed Tiptronic 19'' wheels,A8,2967,Diesel,,,,,7.6,5.1,6.0,37.2,55.4,47.1,159,"£1,425",,"£1,425",6,70.0,173,,46,66,0.64,,,,,,,
AUDI,A8,3.0 TDI V6 262PS LWB Stop-Start 8speed Tiptronic 20'' wheels,A8,2967,Diesel,,,,,7.6,5.1,6.0,37.2,55.4,47.1,159,"£1,425",,"£1,425",6,70.0,173,,46,66,0.64,,,,,,,
AUDI,A8,3.0 TDI V6 262PS SWB Stop-Start 8speed Tiptronic 19'' wheels,A8,2967,Diesel,,,,,7.4,5.0,5.9,38.2,56.5,47.9,155,"£1,401",,"£1,401",6,70.0,173,,46,66,0.64,,,,,,,
AUDI,A8,3.0 TDI V6 262PS SWB Stop-Start 8speed Tiptronic 20'' wheels,A8,2967,Diesel,,,,,7.4,5.0,5.9,38.2,56.5,47.9,155,"£1,401",,"£1,401",6,70.0,173,,46,66,0.64,,,,,,,
AUDI,A8,3.0 TDI V6 262PS SWB Stop-Start 8speed Tiptronic 21'' wheels,A8,2967,Diesel,,,,,7.5,5.1,6.0,37.7,55.4,47.1,157,"£1,425",,"£1,425",6,70.0,173,,46,66,0.64,,,,,,,
AUDI,Q7,3.0 V6 TDI quattro 218PS 8speed Tiptronic with 21'' & 22'' wheels,QA8,2967,Diesel,,,,,6.6,5.9,6.2,42.8,47.9,45.6,161,"£1,471",,"£1,471",6,66.0,120,,49,52,0.67,,,,,,,
AUDI,Q7,3.0 V6 TDI quattro 272PS 8speed Tiptronic with 19'' & 20'' wheels,QA8,2967,Diesel,,,,,6.5,5.7,6.0,43.5,49.6,47.1,158,"£1,425",,"£1,425",6,68.0,185,,53,71,0.60,,,,,,,
AUDI,Q7,3.0 V6 TDI quattro 272PS 8speed Tiptronic with 21'' & 22'' wheels,QA8,2967,Diesel,,,,,6.8,6.1,6.4,41.5,46.3,44.1,168,"£1,522",,"£1,522",6,68.0,185,,53,71,0.60,,,,,,,
BMW,"3 Series Gran Turismo F34, From June 2013",335d xDrive Gran Turismo - 19'' tyres,A8,2993,Diesel,,,,,6.7,5.2,5.7,42.2,54.3,49.6,151,"£1,353",,"£1,353",6,69.0,226,,43,104,0.16,,,,,,,
BMW,"3 Series Touring F31, from September 2012",335d xDrive - 18'' & 19'' tyres,A8,2993,Diesel,,,,,6.8,5.2,5.7,41.5,54.3,49.6,151,"£1,353",,"£1,353",6,69.0,341,,54,101,0.10,,,,,,,
BMW,"4 Series Convertible F33, From March 2014",435d xDrive Convertible - 18'' & 19'' tyres,A8,2993,Diesel,,,,,7.0,5.3,5.9,40.4,53.3,47.9,155,"£1,401",,"£1,401",6,69.0,341,,54,101,0.13,,,,,,,
BMW,"5 Series Gran Turismo F07, From October 2009",530d - 18'' tyres,A8,2993,Diesel,,,,,7.0,5.4,6.0,40.4,52.3,47.1,157,"£1,425",,"£1,425",6,69.0,250,,44,111,0.30,,,,,,,
BMW,"5 Series Gran Turismo F07, From October 2009",530d - 19'' tyres,A8,2993,Diesel,,,,,6.8,5.2,5.8,41.5,54.3,48.7,153,"£1,378",,"£1,378",6,69.0,250,,44,111,0.30,,,,,,,
BMW,"5 Series Gran Turismo F07, From October 2009",530d - 20'' tyres,A8,2993,Diesel,,,,,7.0,5.5,6.0,40.4,51.4,47.1,159,"£1,425",,"£1,425",6,69.0,250,,44,111,0.30,,,,,,,
BMW,"5 Series Gran Turismo F07, From October 2009",535d - 19'' tyres,A8,2993,Diesel,,,,,6.8,5.3,5.9,41.5,53.3,47.9,154,"£1,401",,"£1,401",6,69.0,234,,52,82,0.10,,,,,,,
BMW,"5 Series Gran Turismo F07, From October 2009",535d - 20'' tyres,A8,2993,Diesel,,,,,7.1,5.5,6.1,39.8,51.4,46.3,159,"£1,449",,"£1,449",6,69.0,234,,52,82,0.10,,,,,,,
BMW,"5 Series Touring F11, From March 2010",535d - 19'' tyres,A8,2993,Diesel,,,,,7.0,5.2,5.9,40.4,54.3,47.9,154,"£1,401",,"£1,401",6,69.0,394,,72,116,0.14,,,,,,,
BMW,"6 Series Convertible F12, From March 2011",640d - 19'' & 20'' tyres,A8,2993,Diesel,,,,,6.7,5.3,5.8,42.2,53.3,48.7,153,"£1,378",,"£1,378",6,73.0,184,,43,111,0.10,,,,,,,
BMW,"6 Series Gran Coupé F06, From March 2015",640d - 19'' & 20'' tyres,A8,2993,Diesel,,,,,6.6,5.2,5.7,42.8,54.3,49.6,152,"£1,353",,"£1,353",6,73.0,184,,43,111,0.10,,,,,,,
BMW,"X3 Series F25, From November 2010",X3 xDrive30d - 20'' wheels,A8,2993,Diesel,,,,,6.6,5.7,6.1,42.8,49.6,46.3,159,"£1,449",,"£1,449",6,69.0,321,,48,83,0.10,,,,,,,
BMW,"X3 Series F25, From November 2010","X3 xDrive30d - 7.5J x 17'', 18'' & 19'' wheels",A8,2993,Diesel,,,,,6.5,5.6,5.9,43.5,50.4,47.9,156,"£1,401",,"£1,401",6,69.0,321,,48,83,0.10,,,,,,,
BMW,"X3 Series F25, From November 2010",X3 xDrive35d - 19'' & 20'' wheels,A8,2993,Diesel,,,,,6.7,5.5,6.0,42.2,51.4,47.1,157,"£1,425",,"£1,425",6,72.0,206,,53,78,0.10,,,,,,,
BMW,"X4 Series F26, From July 2014",X4 xDrive30d - 18'' & 19'' tyres,A8,2993,Diesel,,,,,6.5,5.6,5.9,43.5,50.4,47.9,156,"£1,401",,"£1,401",6,69.0,321,,48,83,0.10,,,,,,,
BMW,"X4 Series F26, From July 2014",X4 xDrive30d - 20'' wheels,A8,2993,Diesel,,,,,6.6,5.7,6.1,42.8,49.6,46.3,159,"£1,449",,"£1,449",6,69.0,321,,48,83,0.10,,,,,,,
BMW,"X4 Series F26, From July 2014",X4 xDrive35d - 19'' & 20'' wheels,A8,2993,Diesel,,,,,6.7,5.5,6.0,42.2,51.4,47.1,157,"£1,425",,"£1,425",6,72.0,206,,53,78,0.10,,,,,,,
BMW,"X5 Series F15, From November 2013",X5 xDrive30d - 18'' & 19'' tyres,A8,2993,Diesel,,,,,6.7,5.5,5.9,42.2,51.4,47.9,156,"£1,401",,"£1,401",6,73.0,187,,58,118,0.10,,,,,,,
BMW,"X5 Series F15, From November 2013",X5 xDrive30d - mixed 19'' & 20'' tyres,A8,2993,Diesel,,,,,6.8,5.5,6.0,41.5,51.4,47.1,158,"£1,425",,"£1,425",6,73.0,187,,58,118,0.10,,,,,,,
BMW,"X5 Series F15, From November 2013",X5 xDrive40d - 18'' & 19'' tyre,A8,2993,Diesel,,,,,6.8,5.5,6.0,41.5,51.4,47.1,157,"£1,425",,"£1,425",6,70.0,162,,57,113,0.10,,,,,,,
BMW,"X5 Series F15, From November 2013",X5 xDrive40d - mixed 19'' & 20'' tyres,A8,2993,Diesel,,,,,6.8,5.6,6.0,41.5,50.4,47.1,159,"£1,425",,"£1,425",6,70.0,162,,57,113,0.10,,,,,,,
BMW,"X6 Series F16, From December 2014",X6 xDrive30d - 19'' tyres,A8,2993,Diesel,,,,,6.7,5.5,6.0,42.2,51.4,47.1,157,"£1,425",,"£1,425",6,73.0,187,,58,118,0.10,,,,,,,
BMW,"X6 Series F16, From December 2014",X6 xDrive30d - 20'' tyres,A8,2993,Diesel,,,,,6.8,5.6,6.0,41.5,50.4,47.1,159,"£1,425",,"£1,425",6,73.0,187,,58,118,0.10,,,,,,,
BMW,"X6 Series F16, From December 2014",X6 xDrive40d - 19'' tyres,A8,2993,Diesel,,,,,7.0,5.7,6.2,40.4,49.6,45.6,163,"£1,471",,"£1,471",6,70.0,162,,57,113,0.10,,,,,,,
BMW,"X6 Series F16, From December 2014",X6 xDrive40d - 20'' tyres,A8,2993,Diesel,,,,,7.1,5.8,6.3,39.8,48.7,44.8,165,"£1,498",,"£1,498",6,70.0,162,,57,113,0.10,,,,,,,
CHRYSLER JEEP,"Jeep Cherokee, MY2017",2.2 200bhp 4x4,A9,2184,Diesel,,,,,7.4,5.3,6.1,38.2,53.3,46.3,159,"£1,449",,"£1,449",6,71.0,218,,41,124,0.88,,,,,,,
CHRYSLER JEEP,"Jeep Renegade, MY2017",2.0 170bhp 4x4 Trailhawk,A9,1956,Diesel,,,,,6.9,5.1,5.8,40.9,55.4,48.7,151,"£1,378",,"£1,378",6,74.0,150,,69,136,0.30,,,,,,,
CITROEN,Dispatch Combi,XL BlueHDi 180 S&S EAT6,A6,1997,Diesel,,,,,6.3,5.5,5.9,44.8,51.4,47.9,155,"£1,401",,"£1,401",6,73.2,116,,35,42,0.33,,,,,,,
CITROEN,SpaceTourer,XL BlueHDi 180 S&S EAT6,A6,1997,Diesel,,,,,6.3,5.5,5.9,44.8,51.4,47.9,155,"£1,401",,"£1,401",6,73.2,116,,35,42,0.33,,,,,,,
FIAT,"Doblo, 2015 onwards",1.6 16v MultiJet 95 bhp - High Roof,M6,1598,Diesel,,,,,6.9,5.1,5.8,40.9,55.4,48.7,152,"£1,378",,"£1,378",6,68.5,388,,71,118,0.36,,,,,,,
FIAT,"Talento Combi, September 2016 Onwards",1.6 145 bhp SWB ECOJET,M6,1598,Diesel,,,,,6.6,5.4,5.9,42.8,52.3,47.9,152,"£1,401",,"£1,401",6,70.8,240,,72,108,0.61,,,,,,,
FORD,"Edge, Model Year Post 2016",2.0 Duratorq TDCi - With 20'' Alloy Wheels (180PS),M6-AWD,1997,Diesel,,,,,6.5,5.5,5.9,43.5,51.4,47.9,152,"£1,401",,"£1,401",6,71.0,248,,29,108,1.41,,,,,,,
FORD,"Edge, Model Year Post 2016",2.0 Duratorq TDCi - With 20'' Alloy Wheels (210PS),MPS6-AWD,1997,Diesel,,,,,6.5,5.5,5.9,43.5,51.4,47.9,152,"£1,401",,"£1,401",6,68.0,314,,42,90,1.27,,,,,,,
FORD,"Galaxy, Model Year Post 2016¾",2.0 Duratorq TDCi (180PS) With Optional 18'' and 19'' Alloy Wheels,MPS6-AWD,1997,Diesel,,,,,6.5,5.5,5.9,44.1,52.3,48.7,152,"£1,378",,"£1,378",6,71.0,305,,55,103,0.66,,,,,,,
FORD,"Tourneo Custom - 290 Long Wheelbase, Model Year Post 2017½",2.0L (170PS) - 4.19 FDR,M6,1995,Diesel,,,,,7.2,6.0,6.4,39.2,47.1,44.1,166,"£1,522",,"£1,522",6,73.0,198,,49,67,0.42,,,,,,,
FORD,"Tourneo Custom - 290 Short Wheelbase, Model Year Post 2017½",2.0L (170PS) - 4.19 FDR,M6,1995,Diesel,,,,,7.2,6.0,6.4,39.2,47.1,44.1,166,"£1,522",,"£1,522",6,73.0,198,,49,67,0.42,,,,,,,
FORD,"Tourneo Custom - 310 Long Wheelbase, Model Year Post 2017½",2.0L (105PS) - 3.94 FDR,M6,1995,Diesel,,,,,7.1,5.8,6.3,39.8,48.7,44.8,162,"£1,498",,"£1,498",6,73.0,283,,55,79,0.12,,,,,,,
FORD,"Tourneo Custom - 310 Long Wheelbase, Model Year Post 2017½",2.0L (130PS) - 3.94 FDR,M6,1995,Diesel,,,,,7.2,5.8,6.3,39.2,48.7,44.8,164,"£1,498",,"£1,498",6,73.0,283,,55,79,0.12,,,,,,,
FORD,"Tourneo Custom - 310 Long Wheelbase, Model Year Post 2017½",2.0L (130PS) - 4.19 FDR,M6,1995,Diesel,,,,,7.1,5.8,6.3,39.8,48.7,44.8,162,"£1,498",,"£1,498",6,73.0,198,,49,67,0.42,,,,,,,
FORD,"Tourneo Custom - 310 Long Wheelbase, Model Year Post 2017½",2.0L (170PS) - 4.19 FDR,M6,1995,Diesel,,,,,7.3,6.1,6.5,38.7,46.3,43.5,168,"£1,543",,"£1,543",6,73.0,198,,49,67,0.42,,,,,,,
FORD,"Tourneo Custom - 310 Long Wheelbase, Model Year Pre 2017½",2.0L (105PS) - 4.19 FDR,M6,1995,Diesel,,,,,7.1,5.8,6.3,39.8,48.7,44.8,162,"£1,498",,"£1,498",6,72.0,198,,49,67,0.42,,,,,,,
FORD,"Tourneo Custom - 310 Long Wheelbase, Model Year Pre 2017½",2.0L (130PS) - 4.19 FDR,M6,1995,Diesel,,,,,7.1,5.8,6.3,39.8,48.7,44.8,162,"£1,498",,"£1,498",6,72.0,198,,49,67,0.42,,,,,,,
FORD,"Tourneo Custom - 310 Long Wheelbase, Model Year Pre 2017½",2.0L (170PS) - 4.19 FDR,M6,1995,Diesel,,,,,7.2,6.0,6.4,39.2,47.1,44.1,166,"£1,522",,"£1,522",6,72.0,198,,49,67,0.42,,,,,,,
FORD,"Tourneo Custom - 310 Short Wheelbase, Model Year Post 2017½",2.0L (105PS) - 3.94 FDR,M6,1995,Diesel,,,,,7.1,5.8,6.3,39.8,48.7,44.8,162,"£1,498",,"£1,498",6,73.0,283,,55,79,0.12,,,,,,,
FORD,"Tourneo Custom - 310 Short Wheelbase, Model Year Post 2017½",2.0L (105PS) - 4.19 FDR,M6,1995,Diesel,,,,,7.1,5.8,6.3,39.8,48.7,44.8,162,"£1,498",,"£1,498",6,73.0,198,,49,67,0.42,,,,,,,
FORD,"Tourneo Custom - 310 Short Wheelbase, Model Year Post 2017½",2.0L (130PS) - 3.94 FDR,M6,1995,Diesel,,,,,7.1,5.8,6.3,39.8,48.7,44.8,162,"£1,498",,"£1,498",6,73.0,283,,55,79,0.12,,,,,,,
FORD,"Tourneo Custom - 310 Short Wheelbase, Model Year Post 2017½",2.0L (170PS) - 4.19 FDR,M6,1995,Diesel,,,,,7.2,6.0,6.4,39.2,47.1,44.1,166,"£1,522",,"£1,522",6,73.0,198,,49,67,0.42,,,,,,,
FORD,"Tourneo Custom - 310 Short Wheelbase, Model Year Pre 2017½",2.0L (105PS) - 4.19 FDR,M6,1995,Diesel,,,,,7.0,5.6,6.1,40.4,50.4,46.3,159,"£1,449",,"£1,449",6,72.0,198,,49,67,0.42,,,,,,,
FORD,"Tourneo Custom - 310 Short Wheelbase, Model Year Pre 2017½",2.0L (130PS) - 4.19 FDR,M6,1995,Diesel,,,,,7.0,5.6,6.1,40.4,50.4,46.3,159,"£1,449",,"£1,449",6,72.0,198,,49,67,0.42,,,,,,,
FORD,"Tourneo Custom - 310 Short Wheelbase, Model Year Pre 2017½",2.0L (170PS) - 4.19 FDR,M6,1995,Diesel,,,,,7.1,5.9,6.3,39.8,47.9,44.8,163,"£1,498",,"£1,498",6,72.0,198,,49,67,0.42,,,,,,,
HYUNDAI,Santa Fe,2.2l CRDi 4WD 18'' or 19'' wheels,M6,2199,Diesel,,,,,7.1,5.3,6.0,39.8,53.3,47.1,159,"£1,425",,"£1,425",6,73.0,119,,47,90,0.37,,,,,,,
HYUNDAI,Tucson,"2.0l CRDi 4WD, 100kW",A6,1995,Diesel,,,,,7.0,5.3,6.0,40.4,53.3,47.1,156,"£1,425",,"£1,425",6,74.0,63,,36,71,0.23,,,,,,,
HYUNDAI,Tucson,"2.0l CRDi 4WD, 136kW",M6,1995,Diesel,,,,,7.1,5.2,5.9,39.8,54.3,47.9,154,"£1,401",,"£1,401",6,73.0,254,,45,115,0.36,,,,,,,
HYUNDAI,Tucson,"2.0l CRDi 4WD, 136kW",A6,1995,Diesel,,,,,8.0,5.6,6.5,35.3,50.4,43.5,170,"£1,543",,"£1,543",6,74.0,150,,46,75,0.46,,,,,,,
JAGUAR,"F-PACE, 17MY",3.0L TDV6 (300PS) Automatic AWD,A8-AWD,2993,Diesel,,,,,6.9,5.6,6.0,40.9,50.4,47.1,159,"£1,425",,"£1,425",6,71.0,195,,75,105,0.20,,,,,,,
JAGUAR,"F-PACE, 18MY",2.0L TDI4 (240PS) Automatic AWD,A8-AWD,1999,Diesel,,,,,7.1,5.0,5.8,39.8,56.5,48.7,153,"£1,378",,"£1,378",6,69.1,95,,66,82,0.86,,,,,,,
JAGUAR,"XJ Saloon, 16MY"," 3.0L TDV6 (300PS) Automatic (SWB & LWB) - Dunlop 20"" tyres",A8,2993,Diesel,,,,,7.5,5.3,6.1,37.7,53.3,46.3,159,"£1,449",,"£1,449",6,74.0,258,,65,103,0.36,,,,,,,
JAGUAR,"XJ Saloon, 16MY","3.0L TDV6 (300PS) Automatic (SWB & LWB) - Continental 20"" tyres",A8,2993,Diesel,,,,,7.1,5.2,5.9,39.8,54.3,48.0,155,"£1,398",,"£1,398",6,74.0,258,,65,103,0.36,,,,,,,
KIA,Sorento,'KX-2' 2.2 CRDi 197bhp ISG 7-seat,M6,2199,Diesel,,,,,7.1,5.3,6.0,39.8,53.3,47.1,159,"£1,425",,"£1,425",6,74.0,84,,52,79,0.28,,,,,,,
KIA,Sorento,'KX-3' 2.2 CRDi 197bhp ISG 7-seat,M6,2199,Diesel,,,,,7.1,5.3,6.0,39.8,53.3,47.1,159,"£1,425",,"£1,425",6,74.0,84,,52,79,0.28,,,,,,,
KIA,Sportage,'First Edition' 2.0 CRDi 182bhp,A6,1995,Diesel,,,,,7.9,5.3,6.3,35.8,53.3,44.8,166,"£1,498",,"£1,498",6,73.0,150,,46,75,0.46,,,,,,,
KIA,Sportage,'GT-Line' 2.0 CRDi 134bhp,A6,1995,Diesel,,,,,7.0,5.2,5.9,40.4,54.3,47.9,154,"£1,401",,"£1,401",6,73.0,63,,36,72,0.23,,,,,,,
KIA,Sportage,'GT-Line S' 2.0 CRDi 182bhp ,A6,1995,Diesel,,,,,7.9,5.3,6.3,35.8,53.3,44.8,166,"£1,498",,"£1,498",6,73.0,150,,46,75,0.46,,,,,,,
KIA,Sportage,'KX-2' 2.0 CRDi 134bhp,A6,1995,Diesel,,,,,7.0,5.2,5.9,40.4,54.3,47.9,154,"£1,401",,"£1,401",6,73.0,63,,36,72,0.23,,,,,,,
KIA,Sportage,'KX-3' 2.0 CRDi 134bhp,A6,1995,Diesel,,,,,7.0,5.2,5.9,40.4,54.3,47.9,154,"£1,401",,"£1,401",6,73.0,63,,36,72,0.23,,,,,,,
KIA,Sportage,'KX-4' 2.0 CRDi 182bhp,M6,1995,Diesel,,,,,7.1,5.2,5.9,39.7,54.3,47.9,154,"£1,401",,"£1,401",6,73.0,254,,45,115,0.36,,,,,,,
KIA,Sportage,'KX-4' 2.0 CRDi 182bhp,A6,1995,Diesel,,,,,7.9,5.3,6.3,35.8,53.3,44.8,166,"£1,498",,"£1,498",6,73.0,150,,46,75,0.46,,,,,,,
KIA,Sportage,KX-5' 2.0 CRDi 182bhp,A6,1995,Diesel,,,,,7.9,5.3,6.3,35.8,53.3,44.8,166,"£1,498",,"£1,498",6,73.0,150,,46,75,0.46,,,,,,,
LAND ROVER,Range Rover 16MY,3.0L TDV6 HEV,A8-AWD,2993,Diesel,,,,,6.8,5.9,6.2,41.5,47.9,45.6,164,"£1,471",,"£1,471",6,70.0,218,,67,90,0.61,,,,,,,
MASERATI,Ghibli,Ghibli Diesel,A8,2987,Diesel,,,,,7.7,4.9,5.9,36.7,57.6,47.9,158,"£1,401",,"£1,401",6,67.3,291,,50,99,0.74,,,,,,,
MASERATI,Quattroporte,Quattroporte Diesel,A8,2987,Diesel,,,,,7.9,5.2,6.2,35.8,54.3,45.6,163,"£1,471",,"£1,471",6,66.4,291,,50,99,0.74,,,,,,,
MERCEDES-BENZ,"E-Class Estate, Model Year 2017",E 350 d with 19'' rear wheels,A9,2987,Diesel,,,,,6.8,5.2,5.8,41.5,54.3,48.7,151,"£1,378",,"£1,378",6,75.0,414,,69,113,0.60,,,,,,,
MERCEDES-BENZ,"E-Class Estate, Model Year 2017",E 350 d with 20'' rear wheels,A9,2987,Diesel,,,,,6.8,5.2,5.8,41.5,54.3,48.7,151,"£1,378",,"£1,378",6,75.0,414,,69,113,0.60,,,,,,,
MERCEDES-BENZ,"GLC Coupé, Model Year 2017",GLC 350 d 4MATIC with 18'' rear wheels,A9,2987,Diesel,,,,,6.9,5.4,6.0,40.9,52.3,47.1,161,"£1,425",,"£1,425",6,70.0,451,,69,119,0.81,,,,,,,
MERCEDES-BENZ,"GLC Coupé, Model Year 2017",GLC 350 d 4MATIC with 19'' rear wheels,A9,2987,Diesel,,,,,7.2,5.7,6.2,39.2,49.6,45.6,169,"£1,471",,"£1,471",6,70.0,451,,69,119,0.81,,,,,,,
MERCEDES-BENZ,"GLC Coupé, Model Year 2017",GLC 350 d 4MATIC with 20'' rear wheels,A9,2987,Diesel,,,,,7.2,5.7,6.2,39.2,49.6,45.6,169,"£1,471",,"£1,471",6,70.0,451,,69,119,0.81,,,,,,,
MERCEDES-BENZ,"GLC SUV, Model Year 2017",GLC 350 d 4MATIC with 17'' rear wheels,A9,2987,Diesel,,,,,6.8,5.3,5.9,41.5,53.3,47.9,159,"£1,401",,"£1,401",6,70.0,451,,69,119,0.81,,,,,,,
MERCEDES-BENZ,"GLC SUV, Model Year 2017",GLC 350 d 4MATIC with 18'' rear wheels,A9,2987,Diesel,,,,,6.8,5.3,5.9,41.5,53.3,47.9,159,"£1,401",,"£1,401",6,70.0,451,,69,119,0.81,,,,,,,
MERCEDES-BENZ,"GLC SUV, Model Year 2017",GLC 350 d 4MATIC with 19'' rear wheels,A9,2987,Diesel,,,,,6.8,5.3,5.9,41.5,53.3,47.9,159,"£1,401",,"£1,401",6,70.0,451,,69,119,0.81,,,,,,,
MERCEDES-BENZ,"GLC SUV, Model Year 2017",GLC 350 d 4MATIC with 20'' rear wheels,A9,2987,Diesel,,,,,7.2,5.7,6.2,39.2,49.6,45.6,169,"£1,471",,"£1,471",6,70.0,451,,69,119,0.81,,,,,,,
MERCEDES-BENZ,"GLE Estate, Model Year 2016½",GLE 250 d 4MATIC with 19'' rear wheels,A9,2143,Diesel,,,,,6.6,5.5,5.9,42.8,51.4,47.9,155,"£1,401",,"£1,401",6,74.0,181,,75,86,0.21,,,,,,,
MERCEDES-BENZ,"GLE Estate, Model Year 2016½",GLE 250 d 4MATIC with 20'' rear wheels,A9,2143,Diesel,,,,,6.6,5.5,5.9,42.8,51.4,47.9,156,"£1,401",,"£1,401",6,74.0,181,,75,86,0.21,,,,,,,
MERCEDES-BENZ,"GLE Estate, Model Year 2017",GLE 250 d 4MATIC with 19'' rear wheels,A9,2143,Diesel,,,,,6.6,5.5,5.9,42.8,51.4,47.9,155,"£1,401",,"£1,401",6,74.0,181,,75,86,0.21,,,,,,,
MERCEDES-BENZ,"GLE Estate, Model Year 2017",GLE 250 d 4MATIC with 20'' rear wheels,A9,2143,Diesel,,,,,6.6,5.5,5.9,42.8,51.4,47.9,156,"£1,401",,"£1,401",6,74.0,181,,75,86,0.21,,,,,,,
MERCEDES-BENZ,"GLE Estate, Model Year 2017",GLE 250 d 4MATIC with 21'' rear wheels,A9,2143,Diesel,,,,,6.6,5.5,5.9,42.8,51.4,47.9,155,"£1,401",,"£1,401",6,74.0,181,,75,86,0.21,,,,,,,
MERCEDES-BENZ,"S-Class Limousine, Model Year 2016½",S 350 d with 20'' rear wheels,A9,2987,Diesel,,,,,7.0,5.5,6.0,40.4,51.4,47.1,157,"£1,425",,"£1,425",6,69.0,342,,68,105,1.01,,,,,,,
MERCEDES-BENZ,"S-Class Limousine, Model Year 2017",S 350 d with 20'' rear wheels,A9,2987,Diesel,,,,,7.0,5.5,6.0,40.4,51.4,47.1,157,"£1,425",,"£1,425",6,69.0,342,,68,105,1.01,,,,,,,
MERCEDES-BENZ,"S-Class Saloon, Model Year 2016½",S 350 d with 20'' rear wheels,A9,2987,Diesel,,,,,6.9,5.4,5.9,40.9,52.3,47.9,155,"£1,401",,"£1,401",6,69.0,342,,68,105,1.01,,,,,,,
MERCEDES-BENZ,"S-Class Saloon, Model Year 2017",S 350 d with 20'' rear wheels,A9,2987,Diesel,,,,,6.9,5.4,5.9,40.9,52.3,47.9,155,"£1,401",,"£1,401",6,69.0,342,,68,105,1.01,,,,,,,
MERCEDES-BENZ,"V-Class, Model Year 2017",V 220 d extra long with 17'' rear wheels,A7,2143,Diesel,,,,,7.3,5.6,6.2,38.7,50.4,45.6,163,"£1,471",,"£1,471",6,73.0,194,,75,90,0.23,,,,,,,
MERCEDES-BENZ,"V-Class, Model Year 2017",V 220 d extra long with 18'' rear wheels,A7,2143,Diesel,,,,,7.3,5.6,6.2,38.7,50.4,45.6,163,"£1,471",,"£1,471",6,73.0,194,,75,90,0.23,,,,,,,
MERCEDES-BENZ,"V-Class, Model Year 2017",V 220 d extra long with 19'' rear wheels,A7,2143,Diesel,,,,,7.3,5.6,6.2,38.7,50.4,45.6,163,"£1,471",,"£1,471",6,73.0,194,,75,90,0.23,,,,,,,
